TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-06 12:42:25,1778071345642,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,6xw22-1778071345316-3ed61a442ff9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:25] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:25,1778071345316,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,6xw22-1778071345316-3ed61a442ff9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,329,iad1,267,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMZ68QR9VN87M976TWPA7A,1TPEYOFsly6V,2,,
2026-05-06 12:42:24,1778071344588,vercel-ideahub.vercel.app/api/admin/space-capacity,GET,,200,m7298-1778071344217-db2ca97c525c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:24] ""GET /api/admin/space-capacity HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:24,1778071344217,vercel-ideahub.vercel.app/api/admin/space-capacity,GET,,200,m7298-1778071344217-db2ca97c525c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,378,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,3,,
2026-05-06 12:42:24,1778071344473,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,d5d2r-1778071344217-35ce68d737f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:24] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:24,1778071344217,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,d5d2r-1778071344217-35ce68d737f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,254,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,3,,
2026-05-06 12:42:20,1778071340586,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,j8fd5-1778071340336-6bbdfd6f84e0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:20] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:20,1778071340336,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,j8fd5-1778071340336-6bbdfd6f84e0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,252,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:20,1778071340622,vercel-ideahub.vercel.app/api/space-availability,GET,,200,4qfdb-1778071340313-3960ca61220f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:20] ""GET /api/space-availability HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:20,1778071340313,vercel-ideahub.vercel.app/api/space-availability,GET,,200,4qfdb-1778071340313-3960ca61220f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,313,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:20,1778071340615,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,xltzj-1778071340309-d8f562f19a6f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:20] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:20,1778071340309,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,xltzj-1778071340309-d8f562f19a6f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,315,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:19,1778071339412,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,m7298-1778071339229-29d67e945218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:19] ""GET /api/lounge-bookings/overdue-alerts HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:19,1778071339229,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,m7298-1778071339229-29d67e945218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,188,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,5,,
2026-05-06 12:42:19,1778071339471,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,4qfdb-1778071339229-26644c4a8401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:19] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:19,1778071339229,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,4qfdb-1778071339229-26644c4a8401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,250,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,5,,
2026-05-06 12:42:19,1778071339406,vercel-ideahub.vercel.app/api/admin/staff-analytics,GET,,200,mxlkw-1778071339221-c64ee9111ea3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:19] ""GET /api/admin/staff-analytics HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:19,1778071339221,vercel-ideahub.vercel.app/api/admin/staff-analytics,GET,,200,mxlkw-1778071339221-c64ee9111ea3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,188,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,5,,
2026-05-06 12:42:19,1778071339460,vercel-ideahub.vercel.app/api/admin/users,GET,,200,j8mmd-1778071339221-122318587983,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:19] ""GET /api/admin/users HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:19,1778071339221,vercel-ideahub.vercel.app/api/admin/users,GET,,200,j8mmd-1778071339221-122318587983,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,251,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,5,,
2026-05-06 12:42:15,1778071335537,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,ss9sv-1778071335338-ec93250ae698,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:15] ""GET /api/lounge-bookings/overdue-alerts HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:15,1778071335338,vercel-ideahub.vercel.app/api/lounge-bookings/overdue-alerts,GET,,200,ss9sv-1778071335338-ec93250ae698,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,201,iad1,267,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMYWH0A1RTVGK9W0XSJKZB,1TPEYOFsly6V,1,,
2026-05-06 12:42:15,1778071335583,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,6xw22-1778071335338-2267dec59599,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:15] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:15,1778071335338,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,6xw22-1778071335338-2267dec59599,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,252,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:15,1778071335623,vercel-ideahub.vercel.app/api/space-availability,GET,,,75p5b-1778071335310-5e27d9674378,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:15] ""GET /api/space-availability HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:15,1778071335310,vercel-ideahub.vercel.app/api/space-availability,GET,,,75p5b-1778071335310-5e27d9674378,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,315,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:15,1778071335638,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,d5d2r-1778071335308-15532532bc99,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:15] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:15,1778071335308,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,d5d2r-1778071335308-15532532bc99,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,312,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:14,1778071334510,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,j8mmd-1778071334212-a840c8a4269e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:14] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:14,1778071334212,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,j8mmd-1778071334212-a840c8a4269e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,252,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,2,,
2026-05-06 12:42:10,1778071330771,vercel-ideahub.vercel.app/api/space-availability,GET,,200,ss9sv-1778071330446-797b498fb4ba,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:10] ""GET /api/space-availability HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:10,1778071330446,vercel-ideahub.vercel.app/api/space-availability,GET,,200,ss9sv-1778071330446-797b498fb4ba,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,314,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:10,1778071330584,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,,xltzj-1778071330338-2527f539a663,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:10] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:10,1778071330338,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,,xltzj-1778071330338-2527f539a663,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,254,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:10,1778071330628,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,2dpks-1778071330309-922df6efcacd,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:10] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:10,1778071330309,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,2dpks-1778071330309-922df6efcacd,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,316,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,4,,
2026-05-06 12:42:09,1778071329470,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,lvh8x-1778071329212-d2893d5a5d65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:09] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:09,1778071329212,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,200,lvh8x-1778071329212-d2893d5a5d65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,253,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,2,,
2026-05-06 12:42:05,1778071325584,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,,75p5b-1778071325336-acbba3f9ad3e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:05] ""GET /api/orders/pending-count HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:05,1778071325336,vercel-ideahub.vercel.app/api/orders/pending-count,GET,,,75p5b-1778071325336-acbba3f9ad3e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,251,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,6,,
2026-05-06 12:42:05,1778071325662,vercel-ideahub.vercel.app/api/space-availability,GET,,,5qj5g-1778071325320-a7806cda9f77,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,,function,,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:05] ""GET /api/space-availability HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:05,1778071325320,vercel-ideahub.vercel.app/api/space-availability,GET,,,5qj5g-1778071325320-a7806cda9f77,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,313,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,6,,
2026-05-06 12:42:05,1778071325633,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,jd2d5-1778071325319-adc185012bf9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",info,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,,,,,"127.0.0.1 - - [06/May/2026 12:42:05] ""GET /api/active-sessions HTTP/1.1"" 200 -",prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,,,,,
2026-05-06 12:42:05,1778071325319,vercel-ideahub.vercel.app/api/active-sessions,GET,,200,jd2d5-1778071325319-adc185012bf9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",,production,master,MISS,function,/api/index.py,vercel-ideahub.vercel.app,vercel-ideahub-niq8bjzag-carls-projects-22109efe.vercel.app,dpl_FozbvsXtL76JZFrawArbYVLP3XXj,312,iad1,271,2048,,prj_98nmHobApnM0GRqBrjPZkLez30Hq,,,01KQYMXY0TFY8EE7F6E662E4ZY,uyeGEs0x1gCB,6,,
